S2A_MSIL2A_20230103T152641_R025_T18PXS_20230104T064411	B06
S2A_MSIL2A_20230103T152641_R025_T18PXS_20230104T064411	B07
S2A_MSIL2A_20230103T152641_R025_T18PXS_20230104T064411	B08
S2A_MSIL2A_20230103T152641_R025_T18PXS_20230104T064411	B11
S2B_MSIL2A_20221226T151709_R125_T18NYL_20221227T055350	B08
S2B_MSIL2A_20221226T151709_R125_T18NYL_20221227T055350	B11
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B02
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B03
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B04
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B05
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B06
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B07
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B08
S2B_MSIL2A_20221219T152639_R025_T18PXR_20221220T104346	B11
S2B_MSIL2A_20221229T152639_R025_T18PXR_20221230T193758	B06
S2B_MSIL2A_20221229T152639_R025_T18PXR_20221230T193758	B07
S2B_MSIL2A_20221229T152639_R025_T18PXR_20221230T193758	B08
S2B_MSIL2A_20221229T152639_R025_T18PXR_20221230T193758	B11
S2B_MSIL2A_20230128T152639_R025_T18PXR_20230130T065242	B04
S2B_MSIL2A_20230128T152639_R025_T18PXR_20230130T065242	B05
S2B_MSIL2A_20230128T152639_R025_T18PXR_20230130T065242	B06
S2B_MSIL2A_20230128T152639_R025_T18PXR_20230130T065242	B07
S2B_MSIL2A_20230128T152639_R025_T18PXR_20230130T065242	B08
S2B_MSIL2A_20230128T152639_R025_T18PXR_20230130T065242	B11
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B02
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B03
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B04
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B05
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B06
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B07
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B08
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B11
S2A_MSIL2A_20230123T152641_R025_T18PXQ_20230124T223111	B12
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B03
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B04
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B05
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B06
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B07
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B08
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B11
S2A_MSIL2A_20230212T152641_R025_T18PXQ_20230213T045824	B12
S2B_MSIL2A_20221219T152639_R025_T18PXQ_20221220T092119	B04
S2B_MSIL2A_20221219T152639_R025_T18PXQ_20221220T092119	B05
S2B_MSIL2A_20221219T152639_R025_T18PXQ_20221220T092119	B06
S2B_MSIL2A_20221219T152639_R025_T18PXQ_20221220T092119	B07
S2B_MSIL2A_20221219T152639_R025_T18PXQ_20221220T092119	B08
S2B_MSIL2A_20221219T152639_R025_T18PXQ_20221220T092119	B11
S2B_MSIL2A_20230118T152639_R025_T18PXQ_20230120T142457	B11
S2B_MSIL2A_20230118T152639_R025_T18PXQ_20230120T142457	B12
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B04
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B05
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B06
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B07
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B08
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B11
S2B_MSIL2A_20230227T152639_R025_T18PXQ_20230301T041646	B12
S2B_MSIL2A_20230204T151659_R125_T18NXJ_20230205T112433	B11
S2B_MSIL2A_20230204T151659_R125_T18NXJ_20230205T112433	B12
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B04
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B05
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B06
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B07
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B08
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B11
S2A_MSIL2A_20221221T151701_R125_T18NYJ_20221223T090328	B12
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B04
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B05
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B06
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B07
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B08
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B11
S2B_MSIL2A_20221216T151659_R125_T18NYJ_20221217T113557	B12
S2B_MSIL2A_20230105T151659_R125_T18NYJ_20230106T060854	B05
S2B_MSIL2A_20230105T151659_R125_T18NYJ_20230106T060854	B06
S2B_MSIL2A_20230105T151659_R125_T18NYJ_20230106T060854	B07
S2B_MSIL2A_20230105T151659_R125_T18NYJ_20230106T060854	B08
S2B_MSIL2A_20230105T151659_R125_T18NYJ_20230106T060854	B11
S2B_MSIL2A_20230105T151659_R125_T18NYJ_20230106T060854	B12
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B02
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B03
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B04
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B05
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B06
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B07
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B08
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B11
S2B_MSIL2A_20230115T151659_R125_T18NYJ_20230116T030041	B12
S2A_MSIL2A_20230202T152641_R025_T18NXK_20230203T113018	B11
S2A_MSIL2A_20230202T152641_R025_T18NXK_20230203T113018	B12
