S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B02
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B03
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B04
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B05
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B06
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B07
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B08
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B11
S2A_MSIL2A_20230127T150721_R082_T19NBG_20230128T231543	B12
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B02
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B03
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B04
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B05
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B06
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B07
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B08
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B11
S2A_MSIL2A_20230130T151701_R125_T19NBH_20230131T191824	B12
